RowNr,RD,RA,CD,CA,AL,FNR,SNR,DEP,ARR,STD,DDC,STA,ADC,Mo,Tu,We,Th,Fr,Sa,So,ACtype,ACtypefullname,AG,AGfullname,Start_Op,End_Op
31019,EU,EU,DE,GB,LH,LH2486,0,MUC,LHR,1730,0,1830,0,,,,,,,7,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,18OCT20,18OCT20
31020,EU,EU,DE,GB,LH,LH2486,0,MUC,LHR,1730,0,1830,0,1,,3,4,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,19OCT20,22OCT20
31029,EU,EU,DE,GB,LH,LH2486,0,MUC,LHR,1730,0,1830,0,,,3,4,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,14OCT20,15OCT20
31030,EU,EU,DE,GB,LH,LH2486,0,MUC,LHR,1730,0,1830,0,,2,,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,13OCT20,13OCT20
31033,EU,EU,GB,DE,LH,LH2487,0,LHR,MUC,1910,0,2200,0,,,,,,,7,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,18OCT20,18OCT20
31034,EU,EU,GB,DE,LH,LH2487,0,LHR,MUC,1910,0,2200,0,,2,,4,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,20OCT20,22OCT20
31035,EU,EU,GB,DE,LH,LH2487,0,LHR,MUC,1910,0,2200,0,,,,,5,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,23OCT20,23OCT20
31036,EU,EU,GB,DE,LH,LH2487,0,LHR,MUC,1910,0,2200,0,,,3,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,21OCT20,21OCT20
31037,EU,EU,GB,DE,LH,LH2487,0,LHR,MUC,1910,0,2200,0,1,,,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,19OCT20,19OCT20
31041,EU,EU,GB,DE,LH,LH2487,0,LHR,MUC,1910,0,2200,0,,,,,5,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,16OCT20,16OCT20
31042,EU,EU,GB,DE,LH,LH2487,0,LHR,MUC,1910,0,2200,0,,,3,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,14OCT20,14OCT20
31043,EU,EU,GB,DE,LH,LH2487,0,LHR,MUC,1910,0,2200,0,,2,,,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,13OCT20,13OCT20
31044,EU,EU,GB,DE,LH,LH2487,0,LHR,MUC,1910,0,2200,0,,,,4,,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,15OCT20,15OCT20
31053,EU,EU,DE,GB,LH,LH2500,0,MUC,MAN,0920,0,1025,0,,,,,5,,,CR9,CanadairRegionalJet900,O,Others,23OCT20,23OCT20
31060,EU,EU,DE,GB,LH,LH2500,0,MUC,MAN,0900,0,1010,0,,,,,,6,,E95,EmbraerERJ195,O,Others,31OCT20,28NOV20
31061,EU,EU,DE,GB,LH,LH2500,0,MUC,MAN,0900,0,1010,0,1,2,,,,,,CR9,CanadairRegionalJet900,O,Others,26OCT20,27OCT20
31062,EU,EU,DE,GB,LH,LH2500,0,MUC,MAN,0900,0,1010,0,,,3,,,,,CR9,CanadairRegionalJet900,O,Others,28OCT20,28OCT20
31064,EU,EU,DE,GB,LH,LH2500,0,MUC,MAN,0920,0,1025,0,,,,,5,,,CR9,CanadairRegionalJet900,O,Others,16OCT20,16OCT20
31065,EU,EU,DE,GB,LH,LH2500,0,MUC,MAN,0900,0,1010,0,1,,,4,,,,319,AirbusA319,O,Others,05NOV20,16NOV20
31066,EU,EU,DE,GB,LH,LH2500,0,MUC,MAN,0900,0,1010,0,1,,,4,,,,319,AirbusA319,O,Others,29OCT20,02NOV20
31079,EU,EU,DE,GB,LH,LH2500,0,MUC,MAN,0900,0,1010,0,,,,,5,,,319,AirbusA319,O,Others,30OCT20,06NOV20
31082,EU,EU,DE,GB,LH,LH2500,0,MUC,MAN,0920,0,1025,0,,,,,,,7,CR9,CanadairRegionalJet900,O,Others,18OCT20,18OCT20
31083,EU,EU,DE,GB,LH,LH2500,0,MUC,MAN,0920,0,1025,0,1,,3,,,,,CR9,CanadairRegionalJet900,O,Others,14OCT20,21OCT20
31086,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1045,0,1340,0,,,,4,,,,319,AirbusA319,O,Others,22OCT20,22OCT20
31087,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1045,0,1340,0,,,,4,,,,319,AirbusA319,O,Others,10SEP20,15OCT20
31101,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1110,0,1405,0,,,,,5,,,CR9,CanadairRegionalJet900,O,Others,23OCT20,23OCT20
31102,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1110,0,1405,0,,,,,5,,,CR9,CanadairRegionalJet900,O,Others,16OCT20,16OCT20
31103,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1110,0,1405,0,,,,,,,7,CR9,CanadairRegionalJet900,O,Others,18OCT20,18OCT20
31104,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1110,0,1405,0,1,,3,,,,,CR9,CanadairRegionalJet900,O,Others,19OCT20,21OCT20
31105,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1055,0,1350,0,,,,4,,,,319,AirbusA319,O,Others,29OCT20,29OCT20
31106,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1055,0,1350,0,,,,,5,,,319,AirbusA319,O,Others,30OCT20,30OCT20
31107,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1055,0,1350,0,,,,,,6,,E95,EmbraerERJ195,O,Others,31OCT20,31OCT20
31108,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1055,0,1350,0,1,2,,,,,,CR9,CanadairRegionalJet900,O,Others,26OCT20,27OCT20
31109,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1055,0,1350,0,,,3,,,,,CR9,CanadairRegionalJet900,O,Others,28OCT20,28OCT20
31110,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1055,0,1350,0,,,,,,6,,E95,EmbraerERJ195,O,Others,07NOV20,28NOV20
31133,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1055,0,1350,0,1,,,,,,,319,AirbusA319,O,Others,02NOV20,02NOV20
31134,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1055,0,1350,0,1,,,4,,,,319,AirbusA319,O,Others,05NOV20,12NOV20
31135,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1055,0,1350,0,,,,,5,,,319,AirbusA319,O,Others,06NOV20,06NOV20
31138,EU,EU,GB,DE,LH,LH2501,0,MAN,MUC,1110,0,1405,0,,,3,,,,,CR9,CanadairRegionalJet900,O,Others,14OCT20,14OCT20
31143,EU,EU,DE,GB,LH,LH2502,0,MUC,MAN,1555,0,1700,0,,,,4,,,,CR9,CanadairRegionalJet900,O,Others,22OCT20,22OCT20
31144,EU,EU,DE,GB,LH,LH2502,0,MUC,MAN,1555,0,1700,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,24OCT20,24OCT20
31145,EU,EU,DE,GB,LH,LH2502,0,MUC,MAN,1555,0,1700,0,,,,4,,,,CR9,CanadairRegionalJet900,O,Others,15OCT20,15OCT20
31146,EU,EU,DE,GB,LH,LH2502,0,MUC,MAN,1555,0,1700,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,17OCT20,17OCT20
31147,EU,EU,DE,GB,LH,LH2502,0,MUC,MAN,1555,0,1700,0,,2,,,,,,CR9,CanadairRegionalJet900,O,Others,13OCT20,13OCT20
31148,EU,EU,DE,GB,LH,LH2502,0,MUC,MAN,1555,0,1700,0,,2,,,,,,CR9,CanadairRegionalJet900,O,Others,20OCT20,20OCT20
31153,EU,EU,GB,DE,LH,LH2503,0,MAN,MUC,1745,0,2040,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,24OCT20,24OCT20
31154,EU,EU,GB,DE,LH,LH2503,0,MAN,MUC,1745,0,2040,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,17OCT20,17OCT20
31155,EU,EU,GB,DE,LH,LH2503,0,MAN,MUC,1745,0,2040,0,,2,,4,,,,CR9,CanadairRegionalJet900,O,Others,15OCT20,22OCT20
31156,EU,EU,GB,DE,LH,LH2503,0,MAN,MUC,1745,0,2040,0,,2,,,,,,CR9,CanadairRegionalJet900,O,Others,13OCT20,13OCT20
31158,EU,EU,DE,GB,LH,LH2504,0,MUC,MAN,1545,0,1655,0,,,,4,5,,7,E95,EmbraerERJ195,O,Others,25OCT20,30OCT20
31160,EU,EU,DE,GB,LH,LH2504,0,MUC,MAN,1545,0,1655,0,,,3,,,,,E95,EmbraerERJ195,O,Others,28OCT20,28OCT20
31162,EU,EU,DE,GB,LH,LH2504,0,MUC,MAN,1545,0,1655,0,,,,,,,7,319,AirbusA319,O,Others,01NOV20,01NOV20
31163,EU,EU,DE,GB,LH,LH2504,0,MUC,MAN,1545,0,1655,0,1,2,,,,,,E95,EmbraerERJ195,O,Others,26OCT20,27OCT20
31164,EU,EU,DE,GB,LH,LH2504,0,MUC,MAN,1545,0,1655,0,1,2,,,,,,E95,EmbraerERJ195,O,Others,02NOV20,10NOV20
31165,EU,EU,DE,GB,LH,LH2504,0,MUC,MAN,1545,0,1655,0,,,,4,5,,,E95,EmbraerERJ195,O,Others,05NOV20,13NOV20
31166,EU,EU,DE,GB,LH,LH2504,0,MUC,MAN,1545,0,1655,0,,,3,,,,,E95,EmbraerERJ195,O,Others,04NOV20,04NOV20
31208,EU,EU,DE,GB,LH,LH2504,0,MUC,MAN,1545,0,1655,0,,,3,,,,7,E95,EmbraerERJ195,O,Others,08NOV20,15NOV20
31211,EU,EU,GB,DE,LH,LH2505,0,MAN,MUC,1740,0,2040,0,,,,,,6,,319,AirbusA319,O,Others,07NOV20,28NOV20
31215,EU,EU,GB,DE,LH,LH2505,0,MAN,MUC,1740,0,2035,0,,,3,4,5,,7,E95,EmbraerERJ195,O,Others,25OCT20,30OCT20
31216,EU,EU,GB,DE,LH,LH2505,0,MAN,MUC,1740,0,2035,0,1,2,,,,,,E95,EmbraerERJ195,O,Others,26OCT20,27OCT20
31232,EU,EU,GB,DE,LH,LH2505,0,MAN,MUC,1740,0,2035,0,1,2,,,,,,E95,EmbraerERJ195,O,Others,02NOV20,03NOV20
31233,EU,EU,GB,DE,LH,LH2505,0,MAN,MUC,1740,0,2035,0,,,3,4,5,,,E95,EmbraerERJ195,O,Others,04NOV20,06NOV20
31234,EU,EU,GB,DE,LH,LH2505,0,MAN,MUC,1740,0,2035,0,,,,,,,7,319,AirbusA319,O,Others,01NOV20,01NOV20
31237,EU,EU,GB,DE,LH,LH2505,0,MAN,MUC,1740,0,2035,0,,,,,,,7,E95,EmbraerERJ195,O,Others,08NOV20,08NOV20
31238,EU,EU,GB,DE,LH,LH2505,0,MAN,MUC,1740,0,2035,0,1,2,,,,,,E95,EmbraerERJ195,O,Others,09NOV20,01DEC20
31239,EU,EU,GB,DE,LH,LH2505,0,MAN,MUC,1740,0,2035,0,,,3,4,5,,7,E95,EmbraerERJ195,O,Others,11NOV20,27NOV20
31267,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,0700,0,0800,0,1,,,,,,,319,AirbusA319,O,Others,26OCT20,26OCT20
31268,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,0700,0,0800,0,,2,,,,,,CR9,CanadairRegionalJet900,O,Others,27OCT20,27OCT20
31269,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,0700,0,0800,0,,,3,4,,,,CR9,CanadairRegionalJet900,O,Others,28OCT20,29OCT20
31270,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,0700,0,0800,0,,,,,5,,,319,AirbusA319,O,Others,30OCT20,30OCT20
31271,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,0700,0,0800,0,,,3,4,,,,CR9,CanadairRegionalJet900,O,Others,04NOV20,05NOV20
31275,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,1025,0,1120,0,,,3,,,,,CR9,CanadairRegionalJet900,O,Others,14OCT20,14OCT20
31276,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,1025,0,1120,0,,,,,5,,,CR9,CanadairRegionalJet900,O,Others,16OCT20,23OCT20
31277,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,0700,0,0800,0,1,,,,,,,319,AirbusA319,O,Others,02NOV20,02NOV20
31278,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,0700,0,0800,0,,2,,,,,,CR9,CanadairRegionalJet900,O,Others,03NOV20,03NOV20
31279,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,0700,0,0800,0,,,,,5,,,CR9,CanadairRegionalJet900,O,Others,06NOV20,06NOV20
31280,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,0700,0,0800,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,09NOV20,09NOV20
31281,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,1025,0,1120,0,,,,,,,7,CR9,CanadairRegionalJet900,O,Others,18OCT20,18OCT20
31282,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,0700,0,0800,0,1,2,,,,,,CR9,CanadairRegionalJet900,O,Others,10NOV20,16NOV20
31283,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,1025,0,1120,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,19OCT20,19OCT20
31284,EU,EU,DE,GB,LH,LH2508,0,MUC,BHX,0700,0,0800,0,,,3,4,,,,CR9,CanadairRegionalJet900,O,Others,11NOV20,19NOV20
31289,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,1200,0,1450,0,,,,,5,,,CR9,CanadairRegionalJet900,O,Others,23OCT20,23OCT20
31311,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,0845,0,1135,0,1,,,,,,,319,AirbusA319,O,Others,26OCT20,26OCT20
31312,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,0845,0,1135,0,,2,,,,,,CR9,CanadairRegionalJet900,O,Others,27OCT20,27OCT20
31313,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,0845,0,1135,0,,,3,4,,,,CR9,CanadairRegionalJet900,O,Others,28OCT20,29OCT20
31314,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,0845,0,1135,0,,,,,5,,,319,AirbusA319,O,Others,30OCT20,30OCT20
31315,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,0845,0,1135,0,,,3,4,,,,CR9,CanadairRegionalJet900,O,Others,04NOV20,12NOV20
31319,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,1200,0,1450,0,,,3,,,,,CR9,CanadairRegionalJet900,O,Others,14OCT20,14OCT20
31320,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,1200,0,1450,0,,,,,5,,,CR9,CanadairRegionalJet900,O,Others,16OCT20,16OCT20
31321,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,0845,0,1135,0,1,,,,,,,319,AirbusA319,O,Others,02NOV20,02NOV20
31322,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,0845,0,1135,0,,2,,,,,,CR9,CanadairRegionalJet900,O,Others,03NOV20,03NOV20
31323,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,0845,0,1135,0,,,,,5,,,CR9,CanadairRegionalJet900,O,Others,06NOV20,06NOV20
31324,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,0845,0,1135,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,09NOV20,09NOV20
31325,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,1200,0,1450,0,,,,,,,7,CR9,CanadairRegionalJet900,O,Others,18OCT20,18OCT20
31326,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,0845,0,1135,0,,2,,,,,,CR9,CanadairRegionalJet900,O,Others,10NOV20,10NOV20
31327,EU,EU,GB,DE,LH,LH2509,0,BHX,MUC,1200,0,1450,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,19OCT20,19OCT20
31333,EU,EU,DE,GB,LH,LH2510,0,MUC,BHX,1530,0,1625,0,,,,4,,,,CR9,CanadairRegionalJet900,O,Others,22OCT20,22OCT20
31334,EU,EU,DE,GB,LH,LH2510,0,MUC,BHX,1550,0,1650,0,,,,,,,7,CR9,CanadairRegionalJet900,O,Others,25OCT20,25OCT20
31338,EU,EU,DE,GB,LH,LH2510,0,MUC,BHX,1550,0,1650,0,,,3,,,,,319,AirbusA319,O,Others,04NOV20,04NOV20
31347,EU,EU,DE,GB,LH,LH2510,0,MUC,BHX,1550,0,1650,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,26OCT20,26OCT20
31348,EU,EU,DE,GB,LH,LH2510,0,MUC,BHX,1550,0,1650,0,,,,4,,,,E95,EmbraerERJ195,O,Others,29OCT20,29OCT20
31349,EU,EU,DE,GB,LH,LH2510,0,MUC,BHX,1550,0,1650,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,02NOV20,02NOV20
31350,EU,EU,DE,GB,LH,LH2510,0,MUC,BHX,1550,0,1650,0,,,,4,,,,E95,EmbraerERJ195,O,Others,05NOV20,05NOV20
31353,EU,EU,DE,GB,LH,LH2510,0,MUC,BHX,1530,0,1625,0,,,,4,,,,CR9,CanadairRegionalJet900,O,Others,15OCT20,15OCT20
31354,EU,EU,DE,GB,LH,LH2510,0,MUC,BHX,1550,0,1650,0,,,,4,,,,E95,EmbraerERJ195,O,Others,12NOV20,12NOV20
31355,EU,EU,DE,GB,LH,LH2510,0,MUC,BHX,1550,0,1650,0,,2,,,5,,,E95,EmbraerERJ195,O,Others,27OCT20,30OCT20
31367,EU,EU,DE,GB,LH,LH2510,0,MUC,BHX,1530,0,1625,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,17OCT20,24OCT20
31368,EU,EU,DE,GB,LH,LH2510,0,MUC,BHX,1550,0,1650,0,,,,,,,7,319,AirbusA319,O,Others,08NOV20,08NOV20
31371,EU,EU,DE,GB,LH,LH2510,0,MUC,BHX,1550,0,1650,0,,,,,,,7,E95,EmbraerERJ195,O,Others,01NOV20,01NOV20
31372,EU,EU,DE,GB,LH,LH2510,0,MUC,BHX,1550,0,1650,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,09NOV20,16NOV20
31377,EU,EU,GB,DE,LH,LH2511,0,BHX,MUC,1710,0,2000,0,,,,4,,,,CR9,CanadairRegionalJet900,O,Others,22OCT20,22OCT20
31378,EU,EU,GB,DE,LH,LH2511,0,BHX,MUC,1710,0,2000,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,24OCT20,24OCT20
31379,EU,EU,GB,DE,LH,LH2511,0,BHX,MUC,1730,0,2020,0,,,,,,,7,CR9,CanadairRegionalJet900,O,Others,25OCT20,25OCT20
31389,EU,EU,GB,DE,LH,LH2511,0,BHX,MUC,1730,0,2020,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,26OCT20,26OCT20
31390,EU,EU,GB,DE,LH,LH2511,0,BHX,MUC,1730,0,2020,0,,,,4,,,,E95,EmbraerERJ195,O,Others,29OCT20,29OCT20
31391,EU,EU,GB,DE,LH,LH2511,0,BHX,MUC,1730,0,2020,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,02NOV20,02NOV20
31392,EU,EU,GB,DE,LH,LH2511,0,BHX,MUC,1730,0,2020,0,,,,4,,,,E95,EmbraerERJ195,O,Others,05NOV20,05NOV20
31395,EU,EU,GB,DE,LH,LH2511,0,BHX,MUC,1710,0,2000,0,,,,4,,,,CR9,CanadairRegionalJet900,O,Others,15OCT20,15OCT20
31396,EU,EU,GB,DE,LH,LH2511,0,BHX,MUC,1730,0,2020,0,,,,4,,,,E95,EmbraerERJ195,O,Others,12NOV20,12NOV20
31397,EU,EU,GB,DE,LH,LH2511,0,BHX,MUC,1730,0,2020,0,,2,,,5,,,E95,EmbraerERJ195,O,Others,27OCT20,30OCT20
31409,EU,EU,GB,DE,LH,LH2511,0,BHX,MUC,1710,0,2000,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,17OCT20,17OCT20
31410,EU,EU,GB,DE,LH,LH2511,0,BHX,MUC,1730,0,2020,0,,,,,,,7,E95,EmbraerERJ195,O,Others,01NOV20,01NOV20
31411,EU,EU,GB,DE,LH,LH2511,0,BHX,MUC,1730,0,2020,0,,,,,,,7,319,AirbusA319,O,Others,08NOV20,08NOV20
31414,EU,EU,GB,DE,LH,LH2511,0,BHX,MUC,1730,0,2020,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,09NOV20,16NOV20
31422,EU,EU,DE,IE,LH,LH2516,0,MUC,DUB,1130,0,1255,0,,,,4,,,,CR9,CanadairRegionalJet900,O,Others,15OCT20,15OCT20
31423,EU,EU,DE,IE,LH,LH2516,0,MUC,DUB,1130,0,1255,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,17OCT20,17OCT20
31424,EU,EU,DE,IE,LH,LH2516,0,MUC,DUB,1130,0,1255,0,,,,,,,7,CR9,CanadairRegionalJet900,O,Others,18OCT20,18OCT20
31425,EU,EU,DE,IE,LH,LH2516,0,MUC,DUB,1130,0,1255,0,,,,4,,,,CR9,CanadairRegionalJet900,O,Others,22OCT20,22OCT20
31426,EU,EU,DE,IE,LH,LH2516,0,MUC,DUB,1130,0,1255,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,24OCT20,24OCT20
31429,EU,EU,DE,IE,LH,LH2516,0,MUC,DUB,0830,0,1000,0,,,,4,,,,319,AirbusA319,O,Others,29OCT20,29OCT20
31430,EU,EU,DE,IE,LH,LH2516,0,MUC,DUB,0830,0,1000,0,,,,,5,,,CR9,CanadairRegionalJet900,O,Others,30OCT20,30OCT20
31432,EU,EU,DE,IE,LH,LH2516,0,MUC,DUB,0830,0,1000,0,,,,,,6,,32V,AirbusA320div.Typ.,W,PAXULD,31OCT20,31OCT20
31439,EU,EU,IE,DE,LH,LH2517,0,DUB,MUC,1340,0,1700,0,,,,4,,,,CR9,CanadairRegionalJet900,O,Others,15OCT20,15OCT20
31440,EU,EU,IE,DE,LH,LH2517,0,DUB,MUC,1340,0,1700,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,17OCT20,17OCT20
31441,EU,EU,IE,DE,LH,LH2517,0,DUB,MUC,1340,0,1700,0,,,,,,,7,CR9,CanadairRegionalJet900,O,Others,18OCT20,18OCT20
31442,EU,EU,IE,DE,LH,LH2517,0,DUB,MUC,1340,0,1700,0,,,,4,,,,CR9,CanadairRegionalJet900,O,Others,22OCT20,22OCT20
31443,EU,EU,IE,DE,LH,LH2517,0,DUB,MUC,1340,0,1700,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,24OCT20,24OCT20
31450,EU,EU,IE,DE,LH,LH2517,0,DUB,MUC,1045,0,1400,0,,,,,,6,,32V,AirbusA320div.Typ.,W,PAXULD,31OCT20,31OCT20
31451,EU,EU,IE,DE,LH,LH2517,0,DUB,MUC,1045,0,1400,0,,,,4,,,,319,AirbusA319,O,Others,29OCT20,29OCT20
31452,EU,EU,IE,DE,LH,LH2517,0,DUB,MUC,1045,0,1400,0,,,,,5,,,CR9,CanadairRegionalJet900,O,Others,30OCT20,30OCT20
31523,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1235,0,1550,0,,,,,5,,,319,AirbusA319,O,Others,16OCT20,16OCT20
31524,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1235,0,1550,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,19OCT20,19OCT20
31525,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1235,0,1550,0,,,3,,,,,CR9,CanadairRegionalJet900,O,Others,21OCT20,21OCT20
31526,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1235,0,1550,0,,,,,5,,,319,AirbusA319,O,Others,23OCT20,23OCT20
31533,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1215,0,1525,0,1,,,,,,,319,AirbusA319,O,Others,26OCT20,26OCT20
31542,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1210,0,1520,0,,,,,5,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,30OCT20,30OCT20
31543,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1150,0,1500,0,,,,,,,7,319,AirbusA319,O,Others,25OCT20,25OCT20
31544,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1235,0,1550,0,,,3,,,,,CR9,CanadairRegionalJet900,O,Others,14OCT20,14OCT20
31562,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1210,0,1520,0,,,,,,,7,CR9,CanadairRegionalJet900,O,Others,01NOV20,01NOV20
31567,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1210,0,1520,0,,,3,4,,,,CR9,CanadairRegionalJet900,O,Others,04NOV20,12NOV20
31568,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1210,0,1520,0,,,,,,6,,319,AirbusA319,O,Others,31OCT20,31OCT20
31570,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1210,0,1520,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,07NOV20,21NOV20
31571,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1210,0,1520,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,02NOV20,02NOV20
31572,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1210,0,1520,0,,,,,5,,,CR9,CanadairRegionalJet900,O,Others,06NOV20,06NOV20
31576,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1210,0,1520,0,,,,,,,7,CR9,CanadairRegionalJet900,O,Others,08NOV20,22NOV20
31577,EU,EU,DE,UA,LH,LH2544,0,MUC,KBP,1210,0,1520,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,09NOV20,23NOV20
31579,EU,EU,UA,DE,LH,LH2545,0,KBP,MUC,1640,0,1800,0,,,,,5,,,319,AirbusA319,O,Others,16OCT20,16OCT20
31580,EU,EU,UA,DE,LH,LH2545,0,KBP,MUC,1640,0,1800,0,1,,,,,,,CR9,CanadairRegionalJet900,O,Others,19OCT20,19OCT20
31581,EU,EU,UA,DE,LH,LH2545,0,KBP,MUC,1640,0,1800,0,,,3,,,,,CR9,CanadairRegionalJet900,O,Others,21OCT20,21OCT20
31582,EU,EU,UA,DE,LH,LH2545,0,KBP,MUC,1640,0,1800,0,,,,,5,,,319,AirbusA319,O,Others,23OCT20,23OCT20
31584,EU,EU,UA,DE,LH,LH2545,0,KBP,MUC,1610,0,1740,0,1,,,,,6,,319,AirbusA319,O,Others,26OCT20,31OCT20
31604,EU,EU,UA,DE,LH,LH2545,0,KBP,MUC,1610,0,1740,0,,,,,5,,,32N,AirbusA320NEOdiv.Typ.,W,PAXULD,30OCT20,30OCT20
31605,EU,EU,UA,DE,LH,LH2545,0,KBP,MUC,1550,0,1720,0,,,,,,,7,319,AirbusA319,O,Others,25OCT20,25OCT20
31606,EU,EU,UA,DE,LH,LH2545,0,KBP,MUC,1640,0,1800,0,,,3,,,,,CR9,CanadairRegionalJet900,O,Others,14OCT20,14OCT20
31609,EU,EU,UA,DE,LH,LH2545,0,KBP,MUC,1610,0,1740,0,,,,,,,7,CR9,CanadairRegionalJet900,O,Others,01NOV20,01NOV20
31611,EU,EU,UA,DE,LH,LH2545,0,KBP,MUC,1610,0,1740,0,,,3,4,,,,CR9,CanadairRegionalJet900,O,Others,04NOV20,19NOV20
31612,EU,EU,UA,DE,LH,LH2545,0,KBP,MUC,1610,0,1740,0,,,,,,6,,CR9,CanadairRegionalJet900,O,Others,07NOV20,28NOV20
